Index;Season;Episode;Episode_name;Character_name;Character_race;Gender;Dialog
998;1;10;Bruised & Battered;Kishibe;Human;Male;Makima asked me to train you two up. Not sure why, but the Gun Devil seems to be after your heart, so the fact that you're a scrub who gets his ass kicked a lot is a problem.
999;1;10;Bruised & Battered;Power;Fiend;Female;Why did you crush us like that?!
1000;1;10;Bruised & Battered;Kishibe;Human;Male;I've trained humans before, but devils are a new deal for me. I was knocking back drinks while trying to figure it out. And then... My boozy brain came up with a flash of insight. I'm the best Devil Hunter there is. Any devil that can beat me would be the strongest devil. So, until you're strong enough to beat me... I'll be hunting the two of you.
1001;1;10;Bruised & Battered;Power;Fiend;Female;His brain is diseased!
1002;1;10;Bruised & Battered;Denji;Hybrid;Male;Right?
1003;1;10;Bruised & Battered;Kishibe;Human;Male;Let's get back to it, then.
1004;1;10;Bruised & Battered;Denji;Hybrid;Male;Drunk old bastard or not, they'll still come after us if we kill him.
1005;1;10;Bruised & Battered;Power;Fiend;Female;Denji!
1006;1;10;Bruised & Battered;Kishibe;Human;Male;The boy's immortal. And the Fiend's mostly immortal. No hesitation about bashing someone's head in... You two have no rights here. When I was little, I used to break my toys a lot, because I was too strong. Always wanted toys that could take a beating. With my help, you're gonna be a pair of serious badasses.
1007;1;10;Bruised & Battered;Aki;Human;Male;Kon.
1008;1;10;Bruised & Battered;Yutaro Kurose;Human;Male;See? A no-show. The Fox Devil is mad at you for having it bite off too much. Probably won't help you out ever again. That sword's from the Curse Devil, right? How many more times can you use it?
1009;1;10;Bruised & Battered;Aki;Human;Male;Is this what you meant by coaching?
1010;1;10;Bruised & Battered;Yutaro Kurose;Human;Male;Glad to see you're quick to catch on.
1011;1;10;Bruised & Battered;Michiko Tendo;Human;Female;We're here to provide job consultation with the human members of the Special Division. Rude as this might sound, don't you think this is a good time to hang it up? There's already someone from your division that's gone private.
1012;1;10;Bruised & Battered;Yutaro Kurose;Human;Male;If you're serious about staying on board, you're gonna need to make certain sacrifices.
1013;1;10;Bruised & Battered;Aki;Human;Male;Sacrifices?
1014;1;10;Bruised & Battered;Yutaro Kurose;Human;Male;Yep, sacrifices.
1015;1;10;Bruised & Battered;Michiko Tendo;Human;Female;You stick around, seems like you're gonna need contracts with even stronger devils so you can actually contribute.
1016;1;10;Bruised & Battered;Yutaro Kurose;Human;Male;You can quit Public Safety and enjoy however long you've got left, or stay on and go through real hell.
1017;1;10;Bruised & Battered;Aki;Human;Male;The devils that killed my family and my partner are still out there. So why exactly would I quit?
1018;1;10;Bruised & Battered;Yutaro Kurose;Human;Male;All right, then. Understood. Well, it's late today, so we'll head back for now. Be back tomorrow with the paperwork. Looks like our seniors in Kyoto knew what they were talking about. Everyone who works in the Special Division is crazy, so watch yourself." You might wanna try and take an objective look at where you're standing. Looks like you've got a lady here to visit you. Well, pardon us.
1019;1;10;Bruised & Battered;Kishibe;Human;Male;I'm heading home to get some sleep. I'll be dropping by your place tomorrow.
1020;1;10;Bruised & Battered;Power;Fiend;Female;Is your brain not sorted out yet?! Heal! Heal! Heal, heal, heal, heal damn you! Heal!
1021;1;10;Bruised & Battered;Denji;Hybrid;Male;How many times did I die today?!
1022;1;10;Bruised & Battered;Power;Fiend;Female;Over twenty times. Although I was usually unconscious every time you were dead, so I cannot be sure. The old fool is too fearsome.
1023;1;10;Bruised & Battered;Denji;Hybrid;Male;If this keeps up, it's gonna suck all the fun out of life. I was working hard because I wanted to enjoy living, so having to deal with this is total bullshit.
1024;1;10;Bruised & Battered;Power;Fiend;Female;Shall we flee?
1025;1;10;Bruised & Battered;Denji;Hybrid;Male;Public Safety's gonna come after us if we do, and this time we'll get the for-real devil treatment. That drunk asshole... Can't believe he's treating us like toys. It's seriously pissing me off.
1026;1;10;Bruised & Battered;Power;Fiend;Female;I have it!
1027;1;10;Bruised & Battered;Denji;Hybrid;Male;Have what?
1028;1;10;Bruised & Battered;Power;Fiend;Female;How to defeat him! As fierce as he may be, ultimately, his mind is addled by spirits! We need only use our heads to overcome him!
1029;1;10;Bruised & Battered;Denji;Hybrid;Male;I get you. I been thinking lately about how cool it'd be if I could fight like one of those smart characters in a manga!
1030;1;10;Bruised & Battered;Power;Fiend;Female;We shall slaughter him in the war of wits!
1031;1;10;Bruised & Battered;Denji;Hybrid;Male;Damn, I'm feeling smarter already!
1032;1;10;Bruised & Battered;Power;Fiend;Female;You as well, eh? I've come up with 100 plans already!
1033;1;10;Bruised & Battered;Denji;Hybrid;Male;Dude, if we put our heads together... I mean, it'd be harder for us to lose then, right?
1034;1;10;Bruised & Battered;Power;Fiend;Female;Now he shall be our plaything!
1035;1;10;Bruised & Battered;Kishibe;Human;Male;I think they live around here...
1036;1;10;Bruised & Battered;Power;Fiend;Female;The scent of this blood... The old souse has arrived.
1037;1;10;Bruised & Battered;Denji;Hybrid;Male;If he wants to ruin our lives, then he gets to die.
1038;1;10;Bruised & Battered;Power;Fiend;Female;Let the highly cerebral warfare begin.
1039;1;10;Bruised & Battered;Kishibe;Human;Male;A blood weapon, huh? And aimed at the head. So, it's an ambush. I guess the idea is they're hunting me this time.
1040;1;10;Bruised & Battered;Denji;Hybrid;Male;Yee-ow...
1041;1;10;Bruised & Battered;Kishibe;Human;Male;That was your best effort so far. I guess prey will use its head when it's cornered. Keep at it. You lost for two reasons this time. Using so much blood to fight leaves Power anemic, and you didn't see my attack coming, Denji. This was a good try, though, so let's call it a day. I'm going out for drinks.
1042;1;10;Bruised & Battered;Denji;Hybrid;Male;Powy... He said we're done for today.
1043;1;10;Bruised & Battered;Power;Fiend;Female;How lucky we are...
1044;1;10;Bruised & Battered;Denji;Hybrid;Male;Huh?
1045;1;10;Bruised & Battered;Kishibe;Human;Male;Beasts shouldn't trust anything a hunter says.
1046;1;10;Bruised & Battered;Yutaro Kurose;Human;Male;Making a deal with a stronger devil is probably gonna mean a pretty demanding contract, but we're not doing this to mess with you, all right, Aki?
1047;1;10;Bruised & Battered;Michiko Tendo;Human;Female;You'll be jumping into a lion's cage when you get back to work. That means you'll need a weapon to protect yourself, y'know?
1048;1;10;Bruised & Battered;Yutaro Kurose;Human;Male;This is where the devils that Public Safety captures alive are kept. Let's find you the right weapon. It's none of my business, but was that pretty lady your girlfriend?
1049;1;10;Bruised & Battered;Michiko Tendo;Human;Female;Again with this? Mind your own business.
1050;1;10;Bruised & Battered;Aki;Human;Male;She was my partner's younger sister.
1051;1;10;Bruised & Battered;Yutaro Kurose;Human;Male;Oof... She let you have it?
1052;1;10;Bruised & Battered;Aki;Human;Male;No... She gave me a letter.
1053;1;10;Bruised & Battered;Michiko Tendo;Human;Female;A letter?
1054;1;10;Bruised & Battered;Himeno's Sister;Human;Female;This is a letter my sister sent to me. I'm giving it to you because I think you should read it.
1055;1;10;Bruised & Battered;Himeno;Human;Female;Is Dad feeling any better? The job pays pretty well so don't worry about sending food or anything. Dad's been messaging me lately. I appreciate his concern, but I'm more worried about him. Is he taking his meds? I forced Aki to get his ear pierced. If nothing else, we could go private instead of staying in Public Safety. How do I get Aki to quit? I brought it up, but he just brushed it off. I don't think it's a good idea to keep working here. If nothing else, we could go private instead of staying in Public Safety. How do I get Aki to quit? I brought it up, but he just brushed it off. I was trying to be serious, too.
1056;1;11;Mission Start;Yutaro Kurose;Human;Male;You're gonna contract with the devil in this room, Aki. It's the Future Devil. There are two people in Public Safety that have contracts with it. One had to give up half their lifespan... The other gave both their eyes, along with their sense of taste and smell. Hopefully it likes you, and you'll get a bargain. Well, go right on in.
1057;1;11;Mission Start;Future Devil;Devil;Devil;The future rules. The future rules... The future rules! Yeah, yeah! The future rules! The future rules! You shout, "The future rules," too! Come on!
1058;1;11;Mission Start;Aki;Human;Male;I'm here to make a deal with you. Tell me what you want from me.
1059;1;11;Mission Start;Future Devil;Devil;Devil;You've got a real shitty attitude, man! Whatever. Let's take a peek at that future! What I see will help me decide on the trade. Stick your head into my gut already! How else am I supposed to see your future? Here's how it's gonna work: I'm gonna live inside your right eye. That way, I can lend you my power. That look is asking, "Is that really all?" Well, the reason is: Your death in the future will fucking rule. Wanna know how it happens? You're gonna—
1060;1;11;Mission Start;Aki;Human;Male;Doesn't matter. I'm not interested in how I die, as long as I can kill my targets. The rest doesn't matter. Now, get in my eye.
1061;1;11;Mission Start;Kishibe;Human;Male;Okay. You get full points for your moves on that one. We don't need to do this every day from now on. Let's cut back to once a week.
1062;1;11;Mission Start;Denji;Hybrid;Male;Aw, yeah...
1063;1;11;Mission Start;Power;Fiend;Female;We did it...
1064;1;11;Mission Start;Kishibe;Human;Male;You've gotta make sure your brain keeps its cool, even when you're feeling high. Never forget your situation, and the weapons available to you. Tomorrow, we're gonna try some live combat with an eye toward training.
1065;1;11;Mission Start;Power;Fiend;Female;What manner of combat?
1066;1;11;Mission Start;Kishibe;Human;Male;We're all gonna grab the Snake Devil woman and Samurai Sword that got Himeno and the others. It's gonna be the rollout of the all-new Division 4. If the op goes bad, the division is done for. Which means you two get disposed of in a for-real battle with me.
1067;1;11;Mission Start;Denji;Hybrid;Male;If it comes to that, I'll show some mercy and let you live, teach. You made me stronger, after all. I can kill more devils because of you. And that means I've got my ticket to hooking up with Makima!
1068;1;11;Mission Start;Makima;Devil;Female;I appreciate you making the time for this, with your busy schedule. I hope you'll continue to instruct Denji and Power.
1069;1;11;Mission Start;Kishibe;Human;Male;I'm sick of them already. Whenever the hunting dogs I train end up dead, I find myself drinking more. I figured I wouldn't mind what happened to a pair of toys, but... Must be old age. Now I'm even getting attached to them.
1070;1;11;Mission Start;Makima;Devil;Female;You mentioned that you wanted to discuss something?
1071;1;11;Mission Start;Kishibe;Human;Male;The assault that hit the Special Division. Public Safety isn't exactly clueless. You knew it was going to happen, and didn't try to stop it, right?
1072;1;11;Mission Start;Makima;Devil;Female;I came under attack too, remember?
1073;1;11;Mission Start;Kishibe;Human;Male;I don't care what fucked up shit you have cooking, or how many of my hunting dogs you get killed. You get a pass as long as you're serving mankind's interests. But only in that case.
1074;1;11;Mission Start;Makima;Devil;Female;All I want is to save as many people as possible from devils. If this operation is a success, Division 4's existence will actively become part of the public record. That'll give us more freedom, and we'll be able to save even more people from devils.
1075;1;11;Mission Start;Kishibe;Human;Male;You liar.
1076;1;11;Mission Start;Henchmen 1;Human;Male;The boss has got a separate team escorting him. We should move you, too.
1077;1;11;Mission Start;Akane Sawatari;Human;Female;Nowhere in Japan is safe, as long as Makima's alive. We're ready for them if they strike here. So, pipe down.
1078;1;11;Mission Start;Henchmen 2;Human;Male;Shut up, bitch!
1079;1;11;Mission Start;Henchmen 1;Human;Male;Sir...
1080;1;11;Mission Start;Katana Man;Hybrid;Male;Granddad would've never let us run. Besides, that piece of shit Denji is in Division 4. I'm gonna carve out his heart next time.
1081;1;11;Mission Start;Akane Sawatari;Human;Female;The rest of you don't need to worry about the big guy. Even if he dies, he can be brought back. But if you're staying here, you need to be careful about getting bitten.
1082;1;11;Mission Start;Henchmen 3;Human;Male;Bitten?
1083;1;11;Mission Start;Henchmen 4;Human;Male;What're you talking about?
1084;1;11;Mission Start;Katana Man;Hybrid;Male;We've got a secret weapon stored below us. A little parting gift from Granddad... An army of zombies made up of deadbeats who couldn't pay their debts.
1085;1;11;Mission Start;Akane Sawatari;Human;Female;A human who gets bitten by a zombie becomes a zombie. We'll use them to finish Division 4 off.
1086;1;11;Mission Start;Yutaro Kurose;Human;Male;We're gonna do a bit of sightseeing and then head back to Kyoto. We'll probably never meet again, so there's something I wanted to ask you. I've heard you're after the Gun Devil, Aki. You seriously think you can kill that thing? You just lost to folks who managed to kill around 20 Public Safety agents. And you think you've got a shot against a freak who took down millions of people all over the world? To be honest, we ended up in Public Safety because of a beef with the Gun Devil, too. But we're not trying to kill it. Just gotta think for a second to realize how impossible that is. If I'm being real, just looking at you kinda pisses me off, Aki. Weak as you are, you go around with this hotshot goal, like some kinda manga character. It's so lame, it gives me goosebumps. Literally. Can you see them?
1087;1;11;Mission Start;Michiko Tendo;Human;Female;Sure can't.
1088;1;11;Mission Start;Aki;Human;Male;I really don't care what you have to say. You can sit back and watch. And if I lose and end up dead, go ahead and laugh. I know I'm not being realistic about what I can accomplish right now. But I also know that I couldn't keep going, any other way. I appreciate your help.
1089;1;11;Mission Start;Yutaro Kurose;Human;Male;Hey, Aki! You might piss me off, but I'm rooting for you. So here's one last bit of advice: Everyone who works in the Special Division is crazy, so watch yourself!"
1090;1;11;Mission Start;Yakuza Boss;Human;Male;We've got a guest from Public Safety. Get the good stuff for her.
1091;1;11;Mission Start;Makima;Devil;Female;Thank you for your cooperation.
1092;1;11;Mission Start;Yakuza Boss;Human;Male;Well, I heard about our younger guys popping off in Tokyo. I figure I owe you any answers I've got. I want you to understand that it wasn't on my orders. From what I've heard, this Sawatari woman's the one behind it. She was the contact that hooked these kids into deals involving the Gun Devil.
1093;1;11;Mission Start;Makima;Devil;Female;What kind of deals?
1094;1;11;Mission Start;Yakuza Boss;Human;Male;They give the Gun Devil 20,000 yen, and they get guns and ammo in exchange. Fancy that, devils needing money. They're not so different from us, after all.
1095;1;11;Mission Start;Makima;Devil;Female;I need you write down the names of everyone in your organization that has a contract with the Gun Devil.
1096;1;11;Mission Start;Yakuza Boss;Human;Male;Yeah, no problem. Throw them in the slammer for a while, give them something to think about.
1097;1;11;Mission Start;Makima;Devil;Female;I'll also need the names from other families, as well. Not just yours.
1098;1;11;Mission Start;Yakuza Boss;Human;Male;Miss, you're not getting the big picture here. If I did that, and the other families found out, it'd mean war. It'd be real stupid.
1099;1;11;Mission Start;Makima;Devil;Female;It's for the safety of the public. I'm requesting your cooperation.
1100;1;11;Mission Start;Yakuza Boss;Human;Male;You ever hear the term necessary evil before, miss? What happens if we end up wiping each other out? All it does is open up Japan to foreign mafia. I'm not gonna deny that we get up to bad business. But the Chinese and Soviet mobs make us look like angels. And we're the ones keeping them away. Just like how Devil Hunters keep people safe from devils... The yakuza are keeping Japan safe from foreigners. Though I hear there's a lot of uneducated types in your line of work, so maybe you just don't get it. It's gonna take more than a bribe to get me to snitch, lady.
1101;1;11;Mission Start;Makima;Devil;Female;This isn't money. It's a collection of things that belong to associates of everyone here. Parents, grandparents, siblings, lovers, wives... Their eyes.
1102;1;11;Mission Start;Yakuza Boss;Human;Male;Eyes?
1103;1;11;Mission Start;Makima;Devil;Female;Please, relax. Public Safety has someone who can return these safely. In exchange for your cooperation, I can introduce you.
1104;1;11;Mission Start;Yakuza 2;Human;Male;You bitch—
1105;1;11;Mission Start;Makima;Devil;Female;When you talk about "necessary evil," you're using that term to justify the evil acts you commit. Society doesn't need your excuses. It's not a true necessary evil unless the nation itself is holding the leash and maintaining control.
1106;1;11;Mission Start;Akane Sawatari;Human;Female;The police and Devil Extermination Division 2 have the basement and first entrances floor surrounded. They're leaving the actual raid to Special Division 4. We're going to kill as many of them as possible, and steal Denji's heart. If we use Snake after that's done, the two of us should make it out of here okay.
1107;1;11;Mission Start;Katana Man;Hybrid;Male;I'm gonna kill Denji.
1108;1;11;Mission Start;Akane Sawatari;Human;Female;Don't get too worked up.
1109;1;11;Mission Start;Kobeni;Human;Female;I wanna go home.
1110;1;11;Mission Start;Denji;Hybrid;Male;So why don't you, then? After all that training I did... I'm gonna slaughter Sideburns Man!
1111;1;11;Mission Start;Power;Fiend;Female;Our minds have been honed, after all! This shall prove a simple matter!
1112;1;11;Mission Start;Kobeni;Human;Female;I hate this.
1113;1;11;Mission Start;Aki;Human;Male;What's the plan?
1114;1;11;Mission Start;Kishibe;Human;Male;No plan. The entire Special Division goes in.
1115;1;11;Mission Start;Shiina;Human;Male;Excuse me? I'm Shiina, with the Kanagawa prefectural PD.
1116;1;11;Mission Start;Furuno;Human;Male;I'm Furuno, with Devil Extermination Division 2.
1117;1;11;Mission Start;Kishibe;Human;Male;Name's Kishibe. I'm Captain of Special Division 4. The police and Division 2 just need to keep the entrances to the first floor and basement sealed off. The Special Division will take out the terrorists inside. There's one thing you need to be careful about, though: Special Division 4 is comprised almost entirely of non-humans. If any of them get loose in the city, it'll mean worse casualties than the terrorists could've caused. I'm gonna explain their unique characteristics, because you need to be prepared to engage with them. Not the terrorists.
1118;1;11;Mission Start;Beam;Fiend;Male;Zombies! Zombies! It's all-I-can-eat!
1119;1;11;Mission Start;Kishibe;Human;Male;There's the Shark Fiend. He can swim inside any surface, including walls and floors. He can also transform into his devil form for brief periods of time.
1120;1;11;Mission Start;Violence Fiend;Fiend;Male;Oh, sorry about that! Since you went for a bite, I thought you were a zombie!
1121;1;11;Mission Start;Kishibe;Human;Male;The Violence Fiend. Normally, becoming a Fiend makes a devil weaker than they were... But even as a Fiend, this one's dangerous enough that we make the Violence Fiend wear a mask that dispenses poison gas. That mask stays on, no matter what.
1122;1;11;Mission Start;Violence Fiend;Fiend;Male;Hey, lady? You might wanna run for it. If these guys bite humans, they turn into zombies. Oh! You're a devil, huh?
1123;1;11;Mission Start;Kishibe;Human;Male;The Spider Devil. Most of the time she assumes a human form. Humanoid devils tend to be friendly, but at the end of the day, they're still devils. They'll kill you for looking at them funny.
1124;1;11;Mission Start;Angel Devil;Devil;Male;Ugh... it got on my shoes. This seriously sucks.
1125;1;11;Mission Start;Kishibe;Human;Male;The Angel Devil. Bit of a special case: No enmity towards humans, but you'll wanna keep your distance. Physical contact means your lifespan gets drained away.
1126;1;11;Mission Start;Angel Devil;Devil;Male;Hey, can I ask you something? You got a handkerchief I could borrow? I'm impressed you came this close, since I can shorten your life with a touch.
1127;1;11;Mission Start;Aki;Human;Male;It's okay so long as material breaks the contact, right?
1128;1;11;Mission Start;Angel Devil;Devil;Male;Ow, ow...
1129;1;11;Mission Start;Aki;Human;Male;Devil, take this one outside.
1130;1;11;Mission Start;Angel Devil;Devil;Male;He gave me an order... But I'll take that over fighting, I guess.
1131;1;11;Mission Start;Aki;Human;Male;You two. We'll let the Fiends handle this. Let's find Samurai Sword and the Snake woman.
1132;1;11;Mission Start;Denji;Hybrid;Male;You know where to look or something?
1133;1;11;Mission Start;Aki;Human;Male;No. We'll split up, and search. Come along quietly—
1134;1;11;Mission Start;Akane Sawatari;Human;Female;Snake: Spit it out.
1135;1;11;Mission Start;Aki;Human;Male;Damn it...
1136;1;11;Mission Start;Akane Sawatari;Human;Female;Ghost. Kill him. Looks like he's gotten a little better...
1137;1;11;Mission Start;Future Devil;Devil;Devil;If you use my power, you'll be able to peek a bit into the future. But that's all.
1138;1;11;Mission Start;Akane Sawatari;Human;Female;Choke him to death.
1139;1;12;Katana vs. Chainsaw;Himeno;Human;Female;Just one.
1140;1;12;Katana vs. Chainsaw;Aki;Human;Male;I'm not smoking. It's bad for your bones.
1141;1;12;Katana vs. Chainsaw;Himeno;Human;Female;I wish you would. I get the feeling we're gonna be together for a while.
1142;1;12;Katana vs. Chainsaw;Aki;Human;Male;Just one, then. This is the first and last cigarette I ever light up.
1143;1;12;Katana vs. Chainsaw;Himeno;Human;Female;Yes! Let me get that for you.
1144;1;12;Katana vs. Chainsaw;Aki;Human;Male;You're kind of awful, making someone who's underage smoke.
1145;1;12;Katana vs. Chainsaw;Himeno;Human;Female;You're underage?!
1146;1;12;Katana vs. Chainsaw;Aki;Human;Male;Yeah...
1147;1;12;Katana vs. Chainsaw;Himeno;Human;Female;Well, you obviously can't smoke, then! Hand it over. I'll hang onto this one for you, then. Once you grow up and you're ready to develop an addiction, I'll give it back.
1148;1;12;Katana vs. Chainsaw;Aki;Human;Male;The Ghost Devil doesn't have eyes, so it uses fear to see. Himeno explained that to me. Himeno... I'll be with you soon.
1149;1;12;Katana vs. Chainsaw;Akane Sawatari;Human;Female;Snake—
1150;1;12;Katana vs. Chainsaw;Aki;Human;Male;Don't kill her. Kobeni, why'd you stay with Public Safety?
1151;1;12;Katana vs. Chainsaw;Kobeni;Human;Female;Bonuses are coming up soon, so...
1152;1;12;Katana vs. Chainsaw;Denji;Hybrid;Male;Barf!
1153;1;12;Katana vs. Chainsaw;Power;Fiend;Female;Meat is meat! It matters not if it is porcine, bovine, or human!
1154;1;12;Katana vs. Chainsaw;Denji;Hybrid;Male;It sure as hell does! We're here to catch that Samurai Sword dude. You better not try to eat him when we do. Damn it... They haven't noticed us. Don't make any noise.
1155;1;12;Katana vs. Chainsaw;Power;Fiend;Female;I am the one called Power! These, I can defeat. Have at thee! After me, Denji! I entrust my back to you! How's that?! What say you now?! I have not fled! I am proud! I am beautiful! A fierce foe... Denji! Bear witness, and then speak of this day! For it is Power who is the greatest of all!
1156;1;12;Katana vs. Chainsaw;Denji;Hybrid;Male;Found you, Sideburns Man.
1157;1;12;Katana vs. Chainsaw;Katana Man;Hybrid;Male;Hold up a second, will you? Let's have a chat. Depending on how you play this, we're willing to turn ourselves in. We just want satisfaction, you get it? Denji... you killed their friends, and my granddad. We just want you to atone for that.
1158;1;12;Katana vs. Chainsaw;Denji;Hybrid;Male;I only killed their pals and your grandpa because they turned into zombies, dude.
1159;1;12;Katana vs. Chainsaw;Katana Man;Hybrid;Male;Don't you fucking lie! Dumbass little shits like you always try and lie! Y'know what? Fine. Even if that's true... Those zombies used to be people, too. You seriously don't feel bad, after killing them?
1160;1;12;Katana vs. Chainsaw;Denji;Hybrid;Male;Sure don't.
1161;1;12;Katana vs. Chainsaw;Katana Man;Hybrid;Male;Sawatari's put me through the ringer, too. Apparently my heart was replaced with the Katana Devil. But even I have trouble sleeping on nights when I've accidentally killed zombies, man. Looks like you're the only one whose heart's not human anymore. If you've got any kind of conscience left... Just let us kill you.
1162;1;12;Katana vs. Chainsaw;Denji;Hybrid;Male;Nah.
1163;1;12;Katana vs. Chainsaw;Katana Man;Hybrid;Male;Okay. Then I'm gonna cut you to pieces!
1164;1;12;Katana vs. Chainsaw;Denji;Hybrid;Male;Go ahead and try, dumbass!
1165;1;12;Katana vs. Chainsaw;Katana Man;Hybrid;Male;What?!
1166;1;12;Katana vs. Chainsaw;Denji;Hybrid;Male;I thought you were gonna cut me up! How about it?!
1167;1;12;Katana vs. Chainsaw;Katana Man;Hybrid;Male;Die!
1168;1;12;Katana vs. Chainsaw;Denji;Hybrid;Male;Damn it...
1169;1;12;Katana vs. Chainsaw;Katana Man;Hybrid;Male;You're looking sharper than before... Denji, what are you even fighting for?
1170;1;12;Katana vs. Chainsaw;Denji;Hybrid;Male;To protect the life I've got now, I guess?
1171;1;12;Katana vs. Chainsaw;Katana Man;Hybrid;Male;Public Safety got you living the good life, is that it?
1172;1;12;Katana vs. Chainsaw;Denji;Hybrid;Male;Gotta put up with a nag and a brat... But I like it pretty good. Which is why I've gotta kick your ass, so Ms. Makima will praise me.
1173;1;12;Katana vs. Chainsaw;Katana Man;Hybrid;Male;You can't beat me, man.
1174;1;12;Katana vs. Chainsaw;Denji;Hybrid;Male;What, you think you've got me beat already? I ain't dead yet!
1175;1;12;Katana vs. Chainsaw;Katana Man;Hybrid;Male;You trash!
1176;1;12;Katana vs. Chainsaw;Denji;Hybrid;Male;Where the hell is he?
1177;1;12;Katana vs. Chainsaw;Train Conductor;Human;Male;Due to an incident in one of the cars,
1178;1;12;Katana vs. Chainsaw;Denji;Hybrid;Male;Get... off!
1179;1;12;Katana vs. Chainsaw;Train Conductor;Human;Male;the train will now come to an emergency stop. The doors will open, so please evacuate in an orderly fashion. I repeat, due to an incident in one of the cars...
1180;1;12;Katana vs. Chainsaw;Denji;Hybrid;Male;Aw, come on, dude! Look... can we ban that move? Seriously.
1181;1;12;Katana vs. Chainsaw;Katana Man;Hybrid;Male;Keep yapping. You're done. Can't even fight anymore. How about it, Denji? Care to apologize for killing Granddad before you die?
1182;1;12;Katana vs. Chainsaw;Denji;Hybrid;Male;I can still fight. I've still got a chainsaw on my head!
1183;1;12;Katana vs. Chainsaw;Katana Man;Hybrid;Male;Dumbass! Didn't Granddad teach you... About when to know when you're beat? Beg for his forgiveness, and I'll make it quick.
1184;1;12;Katana vs. Chainsaw;Denji;Hybrid;Male;You went right after my head... Thanks for that, dipshit! Didn't the geezer teach you... that beasts shouldn't trust anything a hunter says?! Guess you're awake. You really are like me, huh? Pulled that katana out of your arm, and the halves of your body stuck back together.
1185;1;12;Katana vs. Chainsaw;Katana Man;Hybrid;Male;I'll kill you... You're fucking dead!
1186;1;12;Katana vs. Chainsaw;Denji;Hybrid;Male;Losers sure love to make noise, huh? We've got a while until the cops show up to grab you. And to be honest, I'm not really satisfied yet. You killed Himeno. That's one less hot lady in the world, thanks to your stupid ass. But you don't seem to care, and you'll get to spend the rest of your life in jail. How am I supposed to deal with that?
1187;1;12;Katana vs. Chainsaw;Katana Man;Hybrid;Male;Not like you can do anything about it. You're just Public Safety's lapdog!
1188;1;12;Katana vs. Chainsaw;Denji;Hybrid;Male;We're about to have us a contest.
1189;1;12;Katana vs. Chainsaw;Aki;Human;Male;Contest?
1190;1;12;Katana vs. Chainsaw;Denji;Hybrid;Male;Hey, great timing.
1191;1;12;Katana vs. Chainsaw;Aki;Human;Male;This is Hayakawa from Division 4. Target is restrained on the train tracks in front of the clock tower. Requesting backup.
1192;1;12;Katana vs. Chainsaw;Denji;Hybrid;Male;You wanna get in on this, too, Hayakawa? It's gonna be the best contest ever.
1193;1;12;Katana vs. Chainsaw;Aki;Human;Male;What the hell are you talking about?
1194;1;12;Katana vs. Chainsaw;Denji;Hybrid;Male;See, he shot at Himeno... So I figure we get to take shots at him. That's why we'll make it a contest. We take turns giving him nut shots, and whoever gets him to scream the loudest before the cops show up is the winner.
1195;1;12;Katana vs. Chainsaw;Katana Man;Hybrid;Male;What are you, psycho?!
1196;1;12;Katana vs. Chainsaw;Denji;Hybrid;Male;You in or what?
1197;1;12;Katana vs. Chainsaw;Aki;Human;Male;Our job is to catch this guy. Not torture him to make ourselves feel better. It's not like Himeno would've wanted that.
1198;1;12;Katana vs. Chainsaw;Denji;Hybrid;Male;That right?
1199;1;12;Katana vs. Chainsaw;Aki;Human;Male;So... What do I get if I win?
1200;1;12;Katana vs. Chainsaw;Denji;Hybrid;Male;His family jewels, of course!
1201;1;12;Katana vs. Chainsaw;Katana Man;Hybrid;Male;Hey... Hang on, hang on! Don't do it, come on—
1202;1;12;Katana vs. Chainsaw;Aki;Human;Male;Himeno... Can you hear this up in heaven? We're playing a requiem for you.
1203;1;12;Katana vs. Chainsaw;Makima;Devil;Female;These terrorist attacks were arranged by Akane Sawatari, a Devil Hunter formerly from the private sector. She had a contract with the Gun Devil, and distributed guns to the yakuza. In exchange, Sawatari was told to recover the Chainsaw Devil's heart.
1204;1;12;Katana vs. Chainsaw;Public Safety Executive 3;Human;Male;And why exactly was Sawatari after the Chainsaw Devil's heart?
1205;1;12;Katana vs. Chainsaw;Makima;Devil;Female;Before we were able to question her...
1206;1;12;Katana vs. Chainsaw;Public Safety Executive 3;Human;Male;Suicide?
1207;1;12;Katana vs. Chainsaw;Makima;Devil;Female;Triggered automatically by the terms of her contract with the Gun Devil, maybe. We were able to recover 1.4 kilograms of Gun Devil flesh from the building. After combining that with the five kilograms held by Public Safety, the flesh chunk has finally begun to move toward the main body.
1208;1;12;Katana vs. Chainsaw;Public Safety Executive 3;Human;Male;Then the time has come... Where is it headed toward?
1209;1;12;Katana vs. Chainsaw;Denji;Hybrid;Male;I have this dream all the time. I always have it, and then I always forget it.
1210;1;12;Katana vs. Chainsaw;Pochita;Devil;Devil;Denji.
1211;1;12;Katana vs. Chainsaw;Denji;Hybrid;Male;Pochita? Pochita, come on out! I can at least pet you in a dream.
1212;1;12;Katana vs. Chainsaw;Pochita;Devil;Devil;Denji. You can't open that door.
1213;1;12;Katana vs. Chainsaw;Reze;Hybrid;Female;Tell me, Denji... Between the country mouse and the city mouse... Which would you rather be?
